order_id,date,month,quarter,product,category,unit_price,quantity,discount_pct,revenue,city,customer_gender,payment_method
ORD0956,2023-12-25,December,Q4,Coffee Beans,Grocery,461.52,5,10,2076.84,Delhi,Female,Net Banking
ORD0957,2023-03-16,March,Q1,Jeans,Clothing,1844.15,2,10,3319.47,Kolkata,Female,UPI
ORD0958,2023-12-06,December,Q4,Bookshelf,Furniture,1594.83,5,0,7974.15,Mumbai,Male,UPI
ORD0959,2023-10-01,October,Q4,Rice 5kg,Grocery,384.64,3,0,1153.92,Hyderabad,Female,Cash
ORD0960,2023-06-04,June,Q2,Laptop,Electronics,76842.62,4,10,276633.43,Delhi,Male,UPI
ORD0961,2023-11-20,November,Q4,Desk Chair,Furniture,10734.75,2,15,18249.08,Kolkata,Female,Credit Card
ORD0962,2023-07-31,July,Q3,Bookshelf,Furniture,5399.0,4,15,18356.6,Kolkata,Female,Credit Card
ORD0963,2023-06-30,June,Q2,Headphones,Electronics,3733.63,5,0,18668.15,Pune,Female,Cash
ORD0964,2023-11-25,November,Q4,Laptop,Electronics,71669.14,2,15,121837.54,Bangalore,Male,Cash
ORD0965,2023-02-12,February,Q1,Desk Chair,Furniture,8654.67,3,20,20771.21,Delhi,Male,Debit Card
ORD0966,2023-12-18,December,Q4,Rice 5kg,Grocery,499.75,2,20,799.6,Pune,Female,Cash
ORD0967,2023-03-30,March,Q1,Running Shoes,Clothing,5430.78,2,10,9775.4,Lucknow,Female,UPI
ORD0968,2023-07-21,July,Q3,Desk Chair,Furniture,3759.59,3,5,10714.83,Pune,Male,Credit Card
ORD0969,2023-02-15,February,Q1,Laptop,Electronics,77308.93,5,5,367217.42,Ahmedabad,Male,UPI
ORD0970,2023-11-04,November,Q4,Headphones,Electronics,1009.09,5,15,4288.63,Chennai,Male,Credit Card
ORD0971,2023-01-08,January,Q1,T-Shirt,Clothing,452.28,5,0,2261.4,Jaipur,Female,Cash
ORD0972,2023-05-17,May,Q2,Running Shoes,Clothing,2033.31,2,5,3863.29,Chennai,Female,Cash
ORD0973,2023-04-21,April,Q2,Headphones,Electronics,2611.5,2,20,4178.4,Chennai,Male,Cash
ORD0974,2023-05-29,May,Q2,Headphones,Electronics,2515.8,2,0,5031.6,Chennai,Male,Net Banking
ORD0975,2023-12-17,December,Q4,Running Shoes,Clothing,5582.98,3,20,13399.15,Ahmedabad,Male,Credit Card
ORD0976,2023-12-18,December,Q4,Running Shoes,Clothing,2099.42,3,15,5353.52,Hyderabad,Female,Cash
ORD0977,2023-01-31,January,Q1,Coffee Beans,Grocery,681.85,1,20,545.48,Mumbai,Female,Debit Card
ORD0978,2023-12-30,December,Q4,Running Shoes,Clothing,5587.02,5,20,22348.08,Mumbai,Male,UPI
ORD0979,2023-12-10,December,Q4,Rice 5kg,Grocery,466.88,3,15,1190.54,Kolkata,Male,Net Banking
ORD0980,2023-09-15,September,Q3,Laptop,Electronics,65317.04,3,5,186153.56,Ahmedabad,Female,Cash
ORD0981,2023-03-14,March,Q1,Headphones,Electronics,1176.52,5,15,5000.21,Chennai,Male,UPI
ORD0982,2023-07-04,July,Q3,Laptop,Electronics,79248.08,4,10,285293.09,Pune,Female,UPI
ORD0983,2023-06-10,June,Q2,Coffee Beans,Grocery,1312.55,3,20,3150.12,Pune,Male,UPI
ORD0984,2023-12-03,December,Q4,Running Shoes,Clothing,4936.54,2,20,7898.46,Ahmedabad,Male,Debit Card
ORD0985,2023-08-29,August,Q3,Headphones,Electronics,1029.18,2,0,2058.36,Chennai,Male,Cash
ORD0986,2023-08-15,August,Q3,Jeans,Clothing,1054.37,4,0,4217.48,Kolkata,Female,Cash
ORD0987,2023-06-28,June,Q2,Running Shoes,Clothing,2006.21,2,0,4012.42,Delhi,Male,UPI
ORD0988,2023-10-16,October,Q4,Headphones,Electronics,4306.81,5,10,19380.65,Lucknow,Male,Net Banking
ORD0989,2023-08-02,August,Q3,Laptop,Electronics,63410.54,5,5,301200.07,Delhi,Male,Cash
ORD0990,2023-12-15,December,Q4,Smartphone,Electronics,41283.13,1,10,37154.82,Delhi,Female,UPI
ORD0991,2023-03-20,March,Q1,Coffee Beans,Grocery,1422.06,1,10,1279.85,Mumbai,Male,Cash
ORD0992,2023-12-03,December,Q4,Running Shoes,Clothing,3543.25,3,20,8503.8,Mumbai,Female,Credit Card
ORD0993,2023-03-08,March,Q1,Coffee Beans,Grocery,1445.99,3,20,3470.38,Hyderabad,Male,UPI
ORD0994,2023-11-05,November,Q4,T-Shirt,Clothing,1018.13,1,20,814.5,Pune,Male,Cash
ORD0995,2023-01-11,January,Q1,Bookshelf,Furniture,2301.05,4,0,9204.2,Hyderabad,Male,Cash
ORD0996,2023-06-02,June,Q2,Jeans,Clothing,1426.14,2,0,2852.28,Ahmedabad,Female,UPI
ORD0997,2023-09-20,September,Q3,Coffee Beans,Grocery,544.42,1,10,489.98,Hyderabad,Female,Cash
ORD0998,2023-08-05,August,Q3,Jeans,Clothing,1847.64,5,20,7390.56,Delhi,Female,UPI
ORD0999,2023-01-21,January,Q1,Coffee Beans,Grocery,604.99,4,0,2419.96,Jaipur,Female,Cash
ORD1000,2023-09-27,September,Q3,Desk Chair,Furniture,8828.5,2,15,15008.45,Jaipur,Male,UPI
